avgAnnCount,avgDeathsPerYear,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctUnemployed16_Over,PctPrivateCoverage,PctEmpPrivCoverage,PctWhite,PctBlack,PctOtherRace,PctMarriedHouseholds,BirthRate,TARGET_deathRate,County,State,State.Abbreviation,fips
3.964014027,3.480443331,17.1882645,1.08655658,5.621792064,3.12736658,5.822782355,1.000052991,1.050195984,86.64091064,2.57508596,763.721669,3.616984345,192.6126872,2.02778394,2.075977179,3393.374196,26.85863426,3758.624094,1.485911093,-0.093966838,773.2010182,1.392293935,153.3,Montgomery,Virginia,VA,51121
3.505430755,2.931995347,19.05645288,1.086561746,5.206080884,2.540534728,-57.22333962,1.000055551,1.072263776,180.3920026,2.214359945,1249.17694,2.857926709,442.5553578,1.829787566,2.101446856,2386.229502,20.296203,3517.570863,2.648706164,0.29892322,804.588817,2.375374294,194.3,Nelson,Virginia,VA,51125
3.3770063,2.860671532,18.06578108,1.086578506,5.285087628,1.797389601,-57.22333962,1.00006506,1.068607485,155.3668254,2.905912547,1835.178715,2.681889469,427.4937086,1.894394185,2.199925394,3509.675249,27.33035892,3331.149927,2.552786401,-0.587112882,1617.494558,1.141181979,201.4,New Kent,Virginia,VA,51127
3.425598681,2.982694113,19.0629561,1.086546899,5.156129547,2.991776156,-57.22333962,1.000047813,1.072201876,186.1598874,2.053720055,1075.707875,2.327408233,457.8663327,1.817173694,2.878880256,1612.18752,15.7180413,1896.085822,3.692755691,-0.682582759,693.086877,2.59044301,227.1,Northampton,Virginia,VA,51131
3.445666749,2.994617354,18.00939675,1.086564951,5.157762003,2.602784404,-57.22333962,1.0000568,1.075921714,214.1393496,1.704940652,1859.491149,-0.34212754,381.4475069,1.878709743,2.738980918,2894.264555,19.81775296,2481.4442,3.441314519,-25.63522718,1193.676425,2.818923037,190.5,Northumberland,Virginia,VA,51133
3.440730732,2.931995347,18.81009851,1.086548841,5.220685443,3.108045814,-57.22333962,1.00005002,1.067329459,152.3795604,-0.499696257,910.9202784,-4.252780848,535.3729669,1.682007502,3.087537978,1751.34471,18.1549163,1613.326916,3.77935212,0.078973636,801.1806495,2.833247303,201.5,Nottoway,Virginia,VA,51135
3.816813612,3.281383827,18.74988015,1.086571107,5.412302349,2.324544903,-57.22333962,1.000058507,1.068217926,152.8762438,3.037652877,1495.148175,1.80438639,470.8156791,1.853697451,2.588521431,2441.811641,22.25364327,3408.60477,2.593216318,0.008750254,1297.830956,0.842684255,177.3,Orange,Virginia,VA,51137
3.573320721,3.154565891,17.71031343,1.086558224,5.321050541,2.762452514,-57.22333962,1.000052991,1.069361342,157.3678514,2.675079019,1408.934219,2.534174101,707.6865493,1.54955186,2.84480465,2015.067454,19.17417701,4571.018717,0.499013494,-0.555317854,1137.514821,2.444193649,199.2,Page,Virginia,VA,51139
3.39377139,3.028785918,16.2340897,1.08654342,5.255471845,3.009298272,-57.22333962,1.000047813,1.0720147,183.5314514,2.167962903,1430.247798,2.444834438,505.291691,1.542946515,2.665183537,1646.437024,16.73954713,4248.923314,1.881155085,-1.342447953,1072.495059,1.301153148,178.3,Patrick,Virginia,VA,51141
4.01495532,3.611508466,17.23253066,1.086557462,5.532450294,2.622652375,-57.22333962,1.000052991,1.101623227,166.4655573,2.284705403,1430.247798,2.303086375,486.582833,1.626793781,2.549034744,2190.107124,20.9680798,2799.557414,3.134513595,0.459326882,1079.240355,1.84055549,176.8,Pittsylvania,Virginia,VA,51143
3.602025014,3.028785918,18.14187089,1.086579906,5.359754265,1.928773032,-57.22333962,1.00006506,1.069063742,157.3678514,2.958308724,1652.180262,1.118823191,324.6954866,1.95474479,1.886849178,3501.303058,26.56704027,3614.552105,2.553189968,-1.343016324,1726.229357,2.335923164,175.1,Powhatan,Virginia,VA,51145
3.404623666,2.982694113,17.41056691,1.086548105,5.313240663,3.153760652,-57.22333962,1.00005002,1.057393466,107.9259021,2.599934247,650.9526591,1.73997993,468.2119879,1.761585399,2.404118422,2420.893369,20.88938647,2052.193806,3.585424618,-0.849915883,814.3650999,2.90578132,188.8,Prince Edward,Virginia,VA,51147
3.635470454,3.100460385,17.81304883,1.086572755,5.427236154,2.306396468,-57.22333962,1.00006506,1.063275891,125.3493513,4.090219451,1234.226368,1.956323992,437.5070874,1.817173694,3.056776389,3238.670769,21.86658254,1784.597174,3.558163636,0.738282262,1535.352444,2.083140663,172.1,Prince George,Virginia,VA,51149
4.507039759,4.051317064,16.82443563,1.086585716,5.885287558,1.942313115,3.071512253,1.00006506,1.059822802,108.8235314,4.524182253,1511.598184,3.055466957,190.9158188,2.02778394,2.023940576,3040.611384,25.50138887,1886.963156,3.086967532,1.570521072,1456.520769,2.704422726,150.1,Prince William,Virginia,VA,51153
3.733131758,3.336892956,17.0990777,1.086559739,5.405587352,2.629182926,-57.22333962,1.000054284,1.070153852,168.5077318,2.144914361,1430.247798,2.041982693,457.8663327,1.721856066,2.488257689,2400.065061,22.71535924,4238.53602,1.786657618,-1.092983433,1029.520499,2.508000073,185.8,Pulaski,Virginia,VA,51155
2.949050715,2.335343731,17.26558923,1.086573381,5.022265752,2.189531936,-57.22333962,1.00006506,1.072690355,179.3490949,2.053720055,2040.539437,1.531909354,262.3845819,1.967178223,1.193246921,2317.651471,19.89774179,4265.532063,1.446767275,-1.14633044,1388.80541,2.194852348,149.6,Rappahannock,Virginia,VA,51157
3.100042545,2.50509814,18.03835387,1.086554948,5.07392746,2.908593123,-57.22333962,1.000051665,1.069063742,185.1071836,2.550337659,1085.005171,0,624.6139244,1.592994783,2.738980918,2490.970805,21.39926545,2209.499232,3.445922856,-0.434420671,1024.520475,3.189546826,176.2,Richmond,Virginia,VA,51159
4.169399231,3.740596548,17.25615619,1.086572845,5.615300855,2.068068235,3.136190912,1.00006506,1.068912988,157.8692917,2.37989915,1550.331406,3.44916943,278.3802598,2.019348552,1.942955125,3166.649684,25.20495625,3956.773204,1.782786098,-1.858500366,1153.347828,2.26815367,155.9,Roanoke,Virginia,VA,51161
3.483358145,3.090833504,16.21465023,1.086562173,5.306997481,2.511491035,-57.22333962,1.000055551,1.072201876,179.3490949,2.355950735,1511.598184,1.956323992,513.4131135,1.810689313,1.642517739,2400.065061,19.73766383,4392.999516,1.062326905,-0.258999565,1164.514304,2.596337848,159.2,Rockbridge,Virginia,VA,51163
4.054247908,3.614640377,17.25143599,1.086568584,5.579516229,2.410403871,-57.22333962,1.000058507,1.067329459,144.4982198,2.802320015,1623.564037,2.489985553,491.8937535,1.829787566,2.023940576,2655.942394,23.89484073,4440.110771,0.603847122,0.338699397,1363.425166,2.075600667,156.1,Rockingham,Virginia,VA,51165
3.573320721,3.274789707,16.68639202,1.086547833,5.358605502,2.817296335,-57.22333962,1.000047813,1.069138628,156.866884,2.649930776,1457.114688,0.972094986,524.3380272,1.542946515,2.607969393,1606.514256,18.11378242,4723.633404,0.036680984,-0.502708629,1110.220411,1.44786528,212,Russell,Virginia,VA,51167
3.46016563,3.18756157,16.08631515,1.086545979,5.304566658,2.960299706,-57.22333962,1.000047813,1.070294013,167.9964966,2.237708445,1657.933495,3.038216215,510.6990879,1.54955186,2.861914033,1964.603301,20.13711265,4808.004179,-0.276975835,-2.184944828,1235.017342,0.930856859,196.1,Scott,Virginia,VA,51169
3.83737325,3.406885013,17.36715934,1.086558892,5.455883038,2.43471083,-57.22333962,1.000054284,1.069138628,158.3712044,2.550337659,1544.7681,2.150604155,603.8878421,1.75398099,2.175795287,2372.433928,22.06037802,4334.585789,0.870843199,0.680149005,1169.776432,2.853071284,171.4,Shenandoah,Virginia,VA,51171
3.684180319,3.342671242,17.07503808,1.086548575,5.386075832,2.908593123,-57.22333962,1.00005002,1.069508222,163.4161773,2.452344311,1335.596216,1.835771624,583.4967232,1.615847398,2.270488306,1751.34471,19.85775987,4614.359138,0.763439749,-4.020921659,1002.84927,2.512102715,202.4,Smyth,Virginia,VA,51173
3.39377139,2.918495793,17.33758641,1.086560107,5.256336703,2.667442143,-57.22333962,1.000054284,1.070294013,158.8735888,2.700327248,1165.646589,0.920067916,473.4262781,1.662839775,2.446649613,2229.99444,20.73172207,1854.49281,3.677586344,-0.895402474,1117.00844,2.284713868,181.8,Southampton,Virginia,VA,51175
4.190382605,3.709362381,17.99488477,1.086579981,5.67619024,2.179110213,5.413007679,1.00006506,1.062861582,123.0130702,3.910234431,1567.081301,3.188925616,395.7171985,1.923666614,2.223745061,3064.048645,25.2420701,2755.726504,2.828245052,1.374435205,1509.45553,2.470906052,172.5,Spotsylvania,Virginia,VA,51177
4.139768281,3.623901244,18.01084672,1.086585938,5.691661888,1.749242192,-57.22333962,1.00006506,1.060653855,114.2551428,4.242956529,1646.437024,3.748440898,226.2128125,2.010667554,2.050145705,3534.851798,24.49647908,2458.022961,2.901145032,1.687387674,1759.986277,2.12299617,175.6,Stafford,Virginia,VA,51179
2.892086837,2.335343731,17.65625844,1.086562383,4.995671654,2.504088149,-57.22333962,1.000055551,1.071697739,172.0992285,2.776671845,1414.247619,3.657171174,337.917183,1.859419721,3.072213951,2124.42795,20.85000519,1371.82684,3.917154483,-0.289412634,1162.173298,2.09768771,182.2,Surry,Virginia,VA,51181
3.231762153,2.701286836,18.52446136,1.08654844,5.146568488,3.092295979,-57.22333962,1.00005002,1.064661321,169.5315817,1.663142986,511.3849685,-1.048554711,627.6021095,1.331572174,2.382491884,2190.107124,19.05276458,761.1460154,4.167837324,0.300831571,701.3463118,1.634793044,208.4,Sussex,Virginia,VA,51183
3.814700645,3.509178151,16.86888309,1.086549313,5.454425261,2.884111956,3.237157675,1.00005002,1.068607485,163.4161773,2.332102305,1451.721318,1.531909354,499.9118433,1.574948052,2.607969393,1739.528362,19.49678819,4485.646332,1.081678353,-2.286468466,1117.393724,2.465647454,208.1,Tazewell,Virginia,VA,51185
3.703884338,3.294301007,17.68182364,1.086572063,5.43419177,2.376990094,-57.22333962,1.000058507,1.066394975,140.6043721,2.932060643,1309.878894,2.78145317,521.5964801,1.813946698,2.446649613,2826.201864,25.05632847,4118.269339,1.402392557,-0.641287289,1119.554576,2.313409934,202.5,Warren,Virginia,VA,51187
3.96839701,3.543574525,17.57002112,1.086556417,5.505531694,2.616076198,3.716753575,1.000052991,1.069798225,163.4161773,2.261156931,1451.721318,2.839058776,425.0076991,1.829787566,2.382491884,2270.241614,20.53411512,4650.062308,0.400063209,-0.68313162,1096.254335,2.164242219,176.7,Washington,Virginia,VA,51191
3.509719691,2.994617354,18.01664437,1.086561905,5.249763362,2.648506996,-57.22333962,1.000055551,1.071110898,176.2311565,2.649930776,1132.091428,1.866639263,513.4131135,1.726029978,2.912393885,2091.963215,19.37600422,2298.181831,3.423756158,0.415015579,911.078137,1.62805815,179.9,Westmoreland,Virginia,VA,51193
3.698345831,3.416762296,16.71818261,1.086549684,5.437711592,3.009298272,-57.22333962,1.00005002,1.065864541,140.6043721,2.525689344,1127.337819,2.202740876,412.6817478,1.604586509,3.117852877,1781.060513,19.93769878,4292.019601,1.710998027,-1.658113225,992.7255163,1.621388397,223.4,Wise,Virginia,VA,51195
3.684180319,3.203250663,17.76107826,1.086553506,5.36846399,2.686003594,5.140599953,1.000051665,1.06898853,160.3835663,2.47669267,1440.964566,1.638931664,516.1340217,1.6478028,2.895706004,2040.539437,21.51639079,4510.12646,1.293265734,-1.31096838,1098.728156,1.295867591,175.9,Wythe,Virginia,VA,51197
3.905607676,3.401864752,17.07824707,1.08658216,5.550102119,1.681022422,-57.22333962,1.00006506,1.065593571,137.2232258,3.22628871,1890.106604,3.330314315,156.9430264,2.021054881,2.126566022,3800.277303,21.28193991,2966.881977,2.654033145,-0.573934694,1681.940824,2.107231262,152.3,York,Virginia,VA,51199
4.084564445,3.638904132,15.84591565,1.086584008,5.705735945,2.22012695,4.219529091,1.00006506,1.062115459,115.62521,1.941976863,971.6629264,4.717165515,61.87046087,2.120822975,1.768978006,2917.132046,26.53052017,2052.99574,3.132425407,1.176704471,543.1451756,2.519856139,135.4,Alexandria City,Virginia,VA,51510
3.165882113,3.090833504,14.82731412,1.0865419,5.242867192,3.004948427,6.33938673,1.000040552,1.067576184,151.3876316,1.964125529,1066.450565,1.494760693,422.5286271,1.878709743,3.072213951,1640.703783,18.44205451,4040.26787,1.760047767,0.255644821,676.1018895,1.711444137,226.6,Bristol City,Virginia,VA,51520
2.975363455,2.409332675,19.70498272,1.086549374,4.991820797,2.779244737,-57.22333962,1.00005002,1.059579341,107.0304748,2.053720055,1156.009419,3.28413882,633.5989532,1.704670676,2.4675662,1793.016807,19.25498649,4073.415913,0.048907801,-25.63522718,861.2055602,3.855763705,240.8,Buena Vista City,Virginia,VA,51530
3.86641628,3.109902849,21.29344518,1.086559411,5.472158438,3.168514273,6.214258457,1.000054284,1.054059284,89.59624887,-0.499733242,452.4053208,4.138690351,199.4718489,2.029442617,1.706909735,2894.264555,24.90742295,2500.011073,3.022281263,-1.143195737,388.9341048,1.20605759,178.2,Charlottesville City,Virginia,VA,51540
4.454298722,4.019491855,18.12326386,1.086575592,5.780227076,2.2399884,3.976309263,1.00006506,1.062651186,124.8810553,3.281084526,1377.263736,3.003310925,280.4115198,1.943992502,2.508729498,3032.818956,22.90687453,1938.492543,3.478820072,0.286113681,1210.317697,2.377356192,182.2,Chesapeake City,Virginia,VA,51550
3.492315826,2.918495793,18.61607496,1.086565774,5.252403245,2.393844662,-57.22333962,1.0000568,1.066043036,150.3976244,2.47669267,1122.594206,3.735608764,483.9377193,1.807401028,2.665183537,2781.276555,21.12519143,3171.221761,2.618658252,0.560713224,747.57432,1.626869294,159.3,Colonial Heights City,Virginia,VA,51570
3.979854424,3.520944596,19.21520676,1.086540994,5.450271236,3.080306753,6.188492061,1.000040552,1.067576184,155.3668254,1.919928184,748.1659836,2.253542849,313.8703353,1.717634178,3.359359983,1634.980538,17.53483319,1066.461445,3.998303424,0.538066249,462.7563597,1.439111354,207.4,Danville City,Virginia,VA,51590
3.079527315,2.294523656,17.97016298,1.086593072,5.190345463,1.152072915,-57.22333962,1.00006506,1.063881645,126.757346,2.802320015,1528.138159,5.719422529,24.39173241,2.171072367,1.675016496,4257.846397,31.29517144,3012.412265,0.758710161,1.300035454,1148.465267,1.359673558,137.6,Falls Church City,Virginia,VA,51610
3.035824713,2.587000719,18.26123028,1.08654977,5.060884562,3.034980695,-57.22333962,1.00005002,1.064177687,134.8231005,2.403947552,608.3641766,-0.481338871,248.7599846,1.878709743,3.489704487,1763.201043,18.76853161,754.1898276,4.195463527,-0.292760334,397.6593983,2.107901714,221.7,Franklin City,Virginia,VA,51620
3.505430755,2.860671532,19.55879925,1.086564746,5.360464837,2.756787699,7.621405228,1.0000568,1.053428794,85.38333345,2.525689344,567.2151977,3.42001382,288.6071335,1.992516007,2.774878882,2540.619773,23.47844734,2153.184952,3.222695022,1.333313446,486.4406847,1.869094173,180.3,Fredericksburg City,Virginia,VA,51630
4.320248803,3.870357131,18.5929117,1.086561271,5.684401367,2.661172683,5.363982562,1.000054284,1.061453577,123.9460214,2.649930776,839.7954003,2.598751961,296.915563,1.84492757,2.928946435,2413.940603,19.57718209,916.1098467,4.028853897,0.139868371,649.0001644,2.03850313,190.3,Hampton City,Virginia,VA,51650
3.735694117,3.017651988,19.86111454,1.086549704,5.497521611,3.252444077,4.191213868,1.00005002,1.041773016,59.5322463,3.117896896,411.2558615,2.421882512,280.4115198,1.981080689,2.293428544,2648.65976,25.64919875,3590.314697,1.991928653,0.167081149,499.0403459,1.107410755,150.5,Harrisonburg City,Virginia,VA,51660
3.580672307,3.154565891,19.32472022,1.08655208,5.307251706,2.898877291,-57.22333962,1.00005002,1.063069806,124.4132784,2.700327248,622.4003928,2.013851509,569.1369853,1.54955186,3.372751971,1920.971962,19.89774179,1388.009259,3.739298695,1.48645452,389.3145383,2.44601907,244.9,Hopewell City,Virginia,VA,51670
4.069142028,3.638904132,18.63510913,1.086551998,5.582556496,3.13498425,6.283734698,1.00005002,1.0522852,90.02082216,2.308353861,633.0325186,3.172665662,252.6172857,1.967178223,2.607969393,2386.229502,21.94416483,2116.012133,3.431961916,-0.286386015,589.709513,2.443453892,194.5,Lynchburg City,Virginia,VA,51680
3.450550558,2.890388641,16.66457451,1.086578554,5.448629363,2.2399884,-57.22333962,1.00006506,1.058958508,106.1372568,4.84615373,1419.571016,2.681889469,270.3258579,1.916593295,2.508729498,2386.229502,24.42152983,2550.117705,2.710055206,1.534852895,1305.658048,2.725581397,155.2,Manassas City,Virginia,VA,51683
4.355031115,3.947928664,18.10749086,1.086562116,5.736309636,2.751088506,5.300216625,1.000055551,1.058319662,107.4779128,2.624882519,843.8992453,2.839058776,316.0213211,1.847876235,2.810145248,2365.551134,20.05742101,1266.97921,3.801216637,0.461209224,609.4033944,2.212943079,191.9,Newport News City,Virginia,VA,51700
4.450392963,4.036287941,18.43613053,1.08655542,5.78788967,3.072227558,6.61595822,1.000051665,1.054368523,98.63517908,2.700327248,580.771579,2.124009396,288.6071335,1.86504598,3.102750345,1983.452387,17.90767844,1142.990751,3.846278437,0.791127323,488.962714,2.566498482,193.6,Norfolk City,Virginia,VA,51710
2.517202883,1.889226201,18.16186849,1.086536633,4.839767967,2.99618756,8.611210218,1.000040552,1.065410737,119.30222,1.941976863,928.0753929,3.811618272,153.8734657,1.826677266,3.132847357,1787.033662,19.01224056,3828.383742,1.240565961,0.389844054,443.9243293,1.739683785,197.3,Norton City,Virginia,VA,51720
3.864542487,3.31911355,20.56005508,1.086539127,5.393164482,3.164847693,-57.22333962,1.000040552,1.065593571,138.6693039,2.47669267,434.5299179,3.375592914,452.7349936,1.615847398,3.399289943,1408.934219,16.7816901,164.162975,4.486977335,0.242699447,307.3080775,1.908150976,224.4,Petersburg City,Virginia,VA,51730
3.191632035,2.561006546,17.87650507,1.086583258,5.154077632,1.749242192,-57.22333962,1.00006506,1.069138628,158.8735888,2.853916311,1817.049349,3.237024343,290.6736697,2.014170233,1.768978006,3843.987496,25.98079598,4443.124909,-0.01476281,-0.926580012,1570.715327,1.904009411,159.2,Poquoson City,Virginia,VA,51735
4.165929695,3.794734943,18.33437727,1.086556031,5.618917596,2.838366679,5.478300778,1.000052991,1.060885464,117.9193529,2.725675462,713.7504854,2.17684441,331.2747883,1.793928272,3.206258249,1945.844179,19.01224056,849.0579529,4.081501206,0.24350683,535.0986783,2.441646774,218.1,Portsmouth City,Virginia,VA,51740
3.035824713,2.47492429,18.19178615,1.086542231,5.24659715,3.380345627,-57.22333962,1.000047813,1.038687344,57.66043784,2.802320015,319.4787825,2.512197185,206.4455865,1.983016498,2.75701045,2894.264555,24.75823706,3636.147182,2.254443277,-0.308955177,404.8865576,0.038631395,193.1,Radford City,Virginia,VA,51750
4.435539156,4.050263251,18.36515646,1.086554777,5.768947173,3.13498425,5.016475013,1.000051665,1.058448911,104.3574788,2.214359945,342.6480804,3.520528198,213.5337352,2.005335724,2.961655313,1757.267878,19.53699796,968.4655731,3.997441718,0.128646232,242.0320235,2.094669178,200.2,Richmond City,Virginia,VA,51760
4.234924078,3.806726843,18.86862236,1.086552954,5.626139618,2.941826052,6.397866991,1.000051665,1.064177687,133.8665687,2.121965805,748.1659836,2.327408233,365.1166513,1.841953008,2.665183537,1751.34471,20.21670644,2056.791102,3.406592857,0.409346966,468.4663386,2.652631296,201.2,Roanoke City,Virginia,VA,51770
3.657453584,3.137187287,18.85667998,1.086567318,5.337281076,2.278504141,6.403233444,1.0000568,1.066481925,137.704753,2.121965805,1117.860589,2.761905814,351.3910422,1.904448273,1.858115129,2818.689322,25.20495625,3880.057804,2.084574467,-0.512217427,873.0943608,1.995389876,186.6,Salem City,Virginia,VA,51775
3.712060705,3.145954057,19.20111209,1.086555401,5.327771012,2.739585308,-57.22333962,1.000051665,1.067979982,147.4391826,1.941976863,949.7442049,3.237024343,376.7466759,1.943992502,2.075977179,2338.119922,20.53411512,3424.417697,2.549015218,-0.454139712,675.4617286,1.72823218,176.1,Staunton City,Virginia,VA,51790
4.085642759,3.650537654,18.31754682,1.086572077,5.602047673,2.554727762,2.480862828,1.000058507,1.064469311,130.5346461,3.281084526,1269.250984,2.303086375,318.1793312,1.886645418,2.607969393,2692.505503,21.16441243,1370.05071,3.837425843,-0.59300772,1104.902182,2.368865109,199.3,Suffolk City,Virginia,VA,51800
4.679159179,4.268037581,17.79229534,1.086576157,5.885635722,2.114054877,4.661448554,1.00006506,1.061000323,119.30222,2.958308724,1254.180457,2.931814903,202.9444061,2.010667554,2.199925394,3198.559096,20.81060074,2293.258749,3.026120683,0.351038759,1031.773303,2.406880778,168.1,Virginia Beach City,Virginia,VA,51810
3.641864837,3.090833504,19.93054454,1.086558215,5.297642649,2.622652375,-57.22333962,1.000052991,1.064661321,136.2616714,2.191111431,1146.412233,2.619844416,574.8603316,1.734237668,1.886849178,1902.422759,20.296203,3291.486807,2.593294493,0.8219933,684.6167867,2.8635579,210.5,Waynesboro City,Virginia,VA,51820
3.565846002,2.533745999,24.03021521,1.086560574,5.210575397,2.927727547,-57.22333962,1.000054284,1.044349124,62.56339372,2.308353861,342.6480804,3.089576397,99.83621889,2.086355658,2.702425125,3467.914251,24.64616206,2802.808215,2.781920311,-0.763006107,546.6858719,0.891387817,162.1,Williamsburg City,Virginia,VA,51830
3.492315826,3.100460385,17.27815143,1.086557855,5.353547355,2.540534728,7.371222537,1.000052991,1.063173114,131.9595682,2.550337659,852.1369246,2.398670954,365.1166513,1.856570768,2.338485255,2150.579667,21.00739199,3250.161886,2.404662522,1.021866449,617.1040049,2.644057087,192.8,Winchester City,Virginia,VA,51840
3.068948891,2.47492429,16.25524664,1.08656107,5.271243932,2.874137531,-57.22333962,1.000054284,1.052617324,87.90389956,4.74851246,1617.87078,0.49695907,268.3299279,1.61025726,2.895706004,1011.746397,16.0180271,2281.699183,-1.569270587,3.564067028,1360.593332,3.440585173,135.7,Adams,Washington,WA,53001
3.469583827,3.109902849,16.7847396,1.086557279,5.304341326,2.727939498,-57.22333962,1.000052991,1.06943494,157.3678514,2.237708445,1387.780579,0.752832215,367.4287,1.779916993,2.895706004,2053.335405,18.76853161,4372.087531,-0.805651675,-0.270047655,982.736061,1.68420848,188.3,Asotin,Washington,WA,53003
4.375633963,3.9118122,18.03835387,1.08657074,5.7437383,2.622652375,6.477552443,1.000058507,1.06156537,115.1679843,3.199040779,1430.247798,2.202740876,239.2409353,1.932861039,2.382491884,2216.658684,22.71535924,3211.632491,0.399784303,2.505699276,1161.283445,2.531266529,163.9,Benton,Washington,WA,53005
4.078030285,3.572035936,18.02533416,1.086562844,5.571932504,2.582488156,6.983391706,1.000055551,1.065410737,139.1523262,3.144844872,1366.786879,1.956323992,358.2224035,1.853697451,2.508729498,2066.171357,16.90792482,4057.448771,-0.776821682,1.696490807,1136.440188,1.849237805,154.7,Chelan,Washington,WA,53007
4.234200068,3.806726843,18.43197007,1.086560819,5.566165401,2.722062008,5.130341865,1.000054284,1.073280042,194.6448251,2.076368652,1274.294486,1.638931664,309.5894443,1.841953008,2.945366113,2015.067454,17.11767618,3878.192004,-0.086412691,-0.195439738,906.7839664,2.442007433,181.3,Clallam,Washington,WA,53009
4.685711485,4.312975335,17.66980174,1.086572727,5.88790844,2.249765154,5.889727731,1.00006506,1.063581082,125.3493513,3.171892833,1387.780579,2.327408233,256.5029487,1.92132611,2.720786956,2434.828888,23.44047897,3587.807039,0.660369478,1.161154398,1149.660804,2.375914432,178.2,Clark,Washington,WA,53011
2.715542069,2.203372395,18.37632442,1.086558932,4.840153718,2.679857063,-57.22333962,1.000054284,1.072928953,188.2705945,2.167962903,1372.020309,0.630344212,301.1120418,1.884021351,3.02555291,1841.241829,14.85106754,4207.462669,-1.039024644,1.240808096,1058.085852,2.202541345,194.4,Columbia,Washington,WA,53013
4.231289633,3.816456225,18.08306261,1.086557495,5.632832807,2.951108458,5.567478156,1.000052991,1.067079314,144.0097686,2.725675462,1304.765418,1.209844172,376.7466759,1.6478028,3.072213951,1939.611131,19.93769878,4112.686782,-0.477130429,0.407980258,1009.407015,2.544645422,184.1,Cowlitz,Washington,WA,53015
3.745792262,3.195470058,18.00214355,1.086564707,5.442141356,2.679857063,3.297102729,1.0000568,1.063173114,125.3493513,3.308632411,1686.849605,0.630344212,305.3366743,1.776325517,2.293428544,1528.138159,18.80921747,2687.936884,-1.06761924,3.241079949,1422.870528,2.007675783,157.4,Douglas,Washington,WA,53017
2.906916688,2.409332675,16.56487249,1.086551892,5.029829793,3.030748995,-57.22333962,1.00005002,1.071825283,180.9141281,2.355950735,1160.823006,0.920067916,383.8083768,1.726029978,3.291122625,1279.347984,14.49997027,2891.11186,-1.328629214,0.069260498,931.6209159,2.12558926,161.1,Ferry,Washington,WA,53019
3.827220569,3.306871908,17.57154101,1.086567968,5.603467014,2.784776054,-57.22333962,1.000058507,1.052945098,83.29948427,5.279664172,1209.508673,1.118823191,296.915563,1.682007502,2.446649613,1387.780579,18.9311122,2436.910801,0.725591476,3.301703438,1152.130174,3.101632917,163.5,Franklin,Washington,WA,53021
2.042087444,1.25912263,15.39046055,1.086559979,4.65784266,2.596067474,-57.22333962,1.000054284,1.073105505,171.5847846,2.144914361,1914.778898,2.78145317,342.3804719,1.961023494,2.488257689,1970.876333,17.82503212,4745.694448,-67.80032662,-25.63522718,1360.461138,4.163253627,115,Garfield,Washington,WA,53023
4.035095744,3.588922941,17.52583505,1.086564004,5.612938228,2.698177408,-57.22333962,1.000055551,1.057528127,98.63517908,3.999777012,1366.786879,0.810589951,286.5476483,1.691238174,2.977816361,1244.18342,17.45164797,2533.12292,-0.330571902,3.308697065,1207.015997,2.72322861,173.1,Grant,Washington,WA,53025
4.165929695,3.704342239,18.9478691,1.086556232,5.559621157,2.903747804,5.165981795,1.000052991,1.068296532,155.8663704,2.649930776,1127.337819,1.897008587,405.3695157,1.652881012,3.564342638,1606.514256,17.82503212,3816.97222,0.211371822,0.415037646,863.5261095,2.367036226,194.6,Grays Harbor,Washington,WA,53027
4.179618721,3.638904132,18.17612675,1.086571159,5.58447658,2.287893195,-57.22333962,1.000058507,1.069287425,167.9964966,2.214359945,1745.431538,1.866639263,218.9248316,1.981080689,2.79258944,2863.914511,16.14606673,3614.92299,1.089089041,0.376674206,1279.793061,2.489751949,143.5,Island,Washington,WA,53029
3.907302599,3.336892956,18.44167501,1.086564536,5.378745179,2.589302289,5.850745363,1.000055551,1.07616095,220.2049408,1.876130785,1440.964566,2.702175495,217.1206631,1.998076724,2.878880256,2176.891321,15.58894073,4083.730357,-0.149552077,-0.726246224,1035.059388,2.23574618,154.9,Jefferson,Washington,WA,53031
5.188251983,4.790214327,18.2074198,1.086579991,6.098315157,2.376990094,6.806043044,1.00006506,1.063378142,123.9460214,2.501141014,1224.309301,4.287792735,112.6315633,2.118411643,2.247263193,2871.487028,26.31106532,2315.499444,1.849070814,1.051753549,895.1464003,2.201419306,152.7,King,Washington,WA,53033
3.72796045,3.261318271,17.47529515,1.086550396,5.428225612,2.918209205,-57.22333962,1.00005002,1.065133137,133.3890596,2.525689344,1011.746397,2.303086375,554.9485725,1.738273276,3.220639411,2124.42795,20.05742101,2559.530119,1.928139939,-1.344237044,975.3036091,2.394859441,170.7,Chippewa,Michigan,MI,26033
3.786213784,3.354015755,18.20883977,1.086542982,5.379391266,3.115822185,-57.22333962,1.000047813,1.070977545,166.9754088,2.099117236,1330.432759,0.920067916,598.0276072,1.522466847,3.425507383,1544.7681,15.63201038,4652.572254,-0.788083508,-1.209093873,945.3097423,1.738477267,203.8,Clare,Michigan,MI,26035
