"avgAnnCount","avgDeathsPerYear","incidenceRate","medIncome","popEst2015","povertyPercent","studyPerCap","binnedInc","MedianAge","MedianAgeFemale","AvgHouseholdSize","PercentMarried","PctBachDeg18_24","PctHS25_Over","PctBachDeg25_Over","PctUnemployed16_Over","PctPrivateCoverage","PctEmpPrivCoverage","PctWhite","PctBlack","PctOtherRace","PctMarriedHouseholds","BirthRate","TARGET_deathRate"
310,124,484,41235,10.882565272509,17.8,0,41543.55,42.3,44.2,2.58,53.4,6.8,39.5,2.26176309847379,9.1,4057.69,42.2,4488.11748479381,2.560487712,0.542960564,55.6176635,4.075765263,185.3
102,52,414.7,31330,9.78863771085719,26.4,0,28429.05,44.5,47.5,2.29,53.3,2.4,40.9,1.80828877117927,9,3203.56,31.4,4360.00957072159,3.946272964,0.782594217,55.01498074,5.253623188,211.3
2294,871,484.4,47199,13.0199407641042,17.7,276.9628914,46611.3,37.3,38.7,2.39,49,12.1,26.5,3.04452243772342,6.5,5055.21,51,3666.49748581779,9.069468075,0.913698273,46.71082117,4.759828048,181.6
36,22,413.7,28524,8.93274063486591,41.9,0,28429.05,40.3,45,2.38,32.9,5,44.6,1.77495235091167,10.1,2061.16,27,2361.38710197322,26.81149994,1.74320281,43.73804971,4.662698413,247.6
141,63,484.4,33595,10.2012189608409,24.8,0,28429.05,37.1,39.3,2.5,41,3.6,44.5,1.75785791755237,13.4,2580.64,33.6,1912.22731511546,35.09315638,1.122981004,41.51020408,5.484147386,218.3
224,99,438.8,34614,10.6587641045616,21.8,0,35815.95,39.9,41.4,2.59,55.2,4.6,42.2,2.05412373369555,10.8,3457.44,37.5,4518.33190495971,1.901671956,0.9307062,54.03626428,7.666385847,187.3
82,34,538.7,36255,9.38042064234778,20.3,0,35815.95,43.5,46.2,2.49,57.3,0,43.2,2.12823170584927,7.7,3340.84,34.3,4441.07438971264,1.59912927,1.013060951,54.15959253,4.558176729,217.1
183,85,421.9,41802,10.4265282673814,16.5,0,41543.55,42.9,44.5,2.43,51.9,3.1,41.9,2.42480272571829,7.6,4044.96,38.9,3982.30720861916,5.20119225,0.935916542,49.4429786,6.664803689,193
344,132,467.4,53945,10.842126688074,13.6,0,52796,46.5,47.4,2.49,61.4,5.6,34.2,2.75366071235426,8.9,4238.01,39.9,4578.64060380839,1.262219037,0.6331004,61.11249938,4.243210863,170.6
304,137,447.5,39528,10.8712125688583,17.4,0,38888.25,42.7,43.1,2.58,52.1,4.7,42.7,2.28238238567653,9.3,3906.25,40,4283.35854729799,4.04906106,0.681826839,53.20852938,4.451140766,195.9
148,74,433.7,34882,10.1683870620907,23.5,0,35815.95,42.6,44.1,2.61,53,4.5,44.2,2.05412373369555,14.9,2916,33.3,4204.96549682179,6.221507106,0.356280887,51.1041329,3.799063738,210.7
135,55,531.4,36886,10.0509156866026,19.3,43.14622255,35815.95,39.6,40.5,2.53,56.5,3.2,43.9,1.68639895357023,7.4,3600,38.6,4639.21336385639,0.289969685,1.432274505,54.11020777,4.994346023,211.2
468,193,434,43113,11.488735226169,20.9,133.1830755,43962.7,37.6,39,2.56,45.8,6.1,32.9,2.83321334405622,8.4,3931.29,42.8,1791.29635436923,37.0549173,0.407398354,46.36348801,5.831783426,176.3
187,80,521.2,40766,10.2572031218422,20.6,0,41543.55,43.1,44.6,2.43,53.9,6.6,37.2,2.21920348405499,6.7,3806.89,42.5,4372.88480959297,1.519112556,0.162509715,52.13882863,2.19816273,220.2
168,76,490.5,42839,10.3593922574024,15.5,0,43962.7,39.4,40.5,2.57,53.2,4.5,42,2.34180580614733,8.4,4225,44.5,3991.56185329316,7.195352868,1.354343849,52.44819519,3.440273038,216.9
411,172,450.4,51303,11.3823269102263,15.5,22.79020477,52796,38.6,40.2,2.55,50.8,6.1,36.6,2.58021682959233,7.7,4277.16,44.6,3531.36847135756,11.72329318,1.05126711,50.00462036,5.317306713,187.4
71,35,461.4,34801,9.37839395697243,20.8,0,35815.95,44.3,44.8,2.51,55.7,3.1,42.7,1.52605630349505,15,3249,37.4,4629.57063126787,1.596107887,0,54.91341991,5.090180361,229.6
276,119,482.9,37392,10.7314059817813,20.6,21.84789496,35815.95,43,44.2,2.6,60.4,5.1,42,2.07944154167984,12.5,3469.21,36.3,4515.3648053007,2.170313293,0.097145254,59.51840865,6.564217382,207
592,241,446.6,50935,12.1729242584307,13.9,0,49534,30.3,31.1,2.76,54.2,8.7,30.8,2.8094026953625,9.7,5198.41,28.7,2569.2621679161,19.2257232,1.715238198,53.62200682,6.724977636,195.4
36,13,408.9,50358,8.75179089277556,12.5,0,49534,45.5,46.1,2.55,57.4,6.7,40.2,2.50143595173921,6.5,5565.16,45.7,4450.33184973878,3.857660211,0,60.35044825,0.702028081,137.3
126,48,488.7,36390,9.97571518653301,23.4,0,35815.95,40.8,43.5,2.52,51.7,2.9,51.3,1.38629436111989,8.5,3648.16,39.2,4430.66324491087,4.313113701,0.27530513,57.421981,3.724928367,191.1
189,91,455.6,40683,10.3300289862462,20.8,0,41543.55,42.1,42.9,2.42,52.1,2.5,41.3,2.33214389523559,11.2,3721,37.7,3719.09019330514,10.54964824,1.053679848,50.49348599,4.063986165,215.6
137,66,470.1,35884,10.0046442444959,18.9,0,35815.95,42.2,43.3,2.45,61.3,3.8,43.7,2.10413415427021,7.7,3588.01,36.8,4768.59261982712,0.809954751,0,59.12515462,3.83125269,220.1
52,22,492.4,33776,8.9782822032724,23.6,0,28429.05,43.7,45,2.4,52.3,6.7,41.4,2.07944154167984,9.5,2777.29,31.7,4501.19994125231,2.797558494,0,49.0700558,9.322033898,198.4
38,14,483.4,31996,8.54597499284169,19.2,0,28429.05,49.4,50.4,2.25,66.7,0,38.4,1.56861591791385,4.9,3624.04,31.2,4769.1960508094,0.74553659,0,63.15789474,8.686210641,160
108,56,480.2,36643,9.72752572969475,20.3,0,35815.95,44,45,2.44,56.9,4.8,43.3,1.80828877117927,10.9,3624.04,38.2,4676.78889338789,0.287649068,0.66518847,54.92957746,1.62069946,244
362,159,442.4,37693,11.2192655608319,20.8,134.1327646,38888.25,36.1,38.5,2.38,48.3,6.3,37.8,2.73436750941958,8.4,3721,41.4,4436.61669415437,2.410242515,0.365804092,46.05161334,3.640481715,189.2
206,77,532.5,37952,10.3897950484884,22,0,38888.25,40.5,41.1,2.51,50.9,4.2,38.1,2.05412373369555,11.1,3433.96,35.9,4465.49279671749,2.488115083,0.904488486,49.14308489,6.638495093,193.5
379,159,492.7,43269,10.8733759217591,18,0,43962.7,46.1,47,2.4,54.7,4.5,36.6,2.42480272571829,9.8,4057.69,38.8,4456.31230486545,2.640984162,0.122267785,52.77562023,3.126436782,198.7
343,128,496.6,52640,11.1356104002784,13.4,14.58363716,52796,38.6,39.3,2.7,57,9.3,38.4,2.46809953147162,8.4,4830.25,48.7,3840.52936423585,7.531219411,2.294367158,57.6884055,5.976467659,187.2
970,365,450.4,53799,12.6069003508216,14.7,26.79061793,52796,32.9,33.8,2.76,51,9.2,29.6,3.06339092202781,6.8,5314.41,54.4,3178.14540705765,13.4846651,0.86424734,53.0572913,4.947730667,177.6
134,63,535.4,31397,9.99652241850332,24.5,0,28429.05,38.6,39.5,2.61,50.2,3.2,47.6,1.52605630349505,14.1,2371.69,31.8,4825.76348971064,0.222292791,0.049902463,49.54868215,5.677867903,255.9
81,40,465.4,44111,9.60312542692697,18.7,0,43962.7,41.9,42.7,2.56,56.2,3.7,40.2,2.02814824729229,9,3831.61,40.3,4018.85481965485,0.212445175,0.390625,54.94211932,3.240589198,227.4
549,210,493.9,39905,11.4715408121875,17.7,10.42252934,38888.25,42.2,43.7,2.52,54.1,8.5,37.5,2.34180580614733,7.4,3192.25,35.2,4464.96483756634,0.660136514,1.861841332,52.99180216,6.406013616,185.2
4118,1757,461.5,44015,13.7515787860505,23,393.3612559,43962.7,34.9,36.6,2.65,38.7,9.1,27.1,2.9391619220656,10.3,3757.69,44.6,805.913004712399,52.71852839,2.735377233,37.74393475,6.405574323,202.7
106,48,486.5,43659,9.86760127397172,15,0,43962.7,41.6,42.7,2.53,59.1,3.8,48,1.82454929205105,5.2,4147.36,44.4,4560.2786702972,2.257525084,0.381479933,57.31479005,3.646563815,225.1
88,39,514.7,41590,9.49243184611472,17.5,301.6818765,41543.55,43.2,44,2.57,57.4,3,42,2.09186406167839,10.1,4356,34,4369.70321406014,1.55803101,0.647297908,57.02592087,2.998236332,230.1
1019,423,472.8,38840,11.9626689872919,18.5,344.4075234,38888.25,44.3,45.6,2.32,53.9,6.5,34.8,2.61006979274201,8.2,4134.49,41.1,4476.90792056202,1.933627641,0.79616209,50.28831243,4.794040316,187.2
828,285,470.6,58291,12.0781767720671,11.3,102.2791197,58020.05,39.4,40.4,2.7,55.6,9,32.8,2.80336038090653,6,4928.04,49.4,3929.19932907736,6.919462573,1.194413493,56.95154185,5.056955471,162.5
298,123,484.6,52339,11.032790688525,15.4,32.32584451,52796,37,38.1,2.82,51.9,3.7,39,2.26176309847379,10.6,4596.84,46.5,3055.07693227171,18.15513831,0.251321464,54.51216686,6.760732914,208.4
42,19,462.6,40251,8.99243308745722,17.5,0,38888.25,40.2,42.4,2.65,49.2,7,42.8,1.88706964903238,10.5,3636.09,36.7,3687.41257858,11.96093354,0,52.050581,9.777777778,217
117,56,444.8,37632,9.79031885443049,20.1,0,38888.25,45.7,47.4,2.36,52.8,2.2,41.6,2.01490302054226,13.7,3340.84,32.5,4706.34293112457,0.802479385,1.029387349,50.29617663,6.395035078,196.1
117,49,526.2,37453,9.8584378839824,22.6,0,38888.25,41,41.9,2.59,55.8,4.4,44.2,1.79175946922805,9.5,2926.81,35.2,4802.02550760204,0.56032677,0.068077084,54.80690222,3.464419476,221.3
36,14,468.4,34884,8.64417820317073,20.6,0,35815.95,45.8,47.4,2.61,51.8,3.3,50.1,2.01490302054226,11.2,3352.41,36,4707.53981646652,0.553967119,0,56.03038936,4.545454545,174.1
215,102,453.3,36942,10.6074510255299,19,0,35815.95,39.7,40.4,2.51,50.2,4.7,42.5,2.07944154167984,8,3025,34.2,4224.9722522673,1.312007997,2.481569411,47.4107656,6.99356005,209.6
663,267,451.1,43212,11.746431143526,16.7,47.50518598,43962.7,39.8,40.1,2.29,50.8,12.1,30.7,2.89037175789616,6.2,4624,46.2,4243.01659357417,3.945194986,0.430907219,47.87605912,4.081698817,176.7
93,44,434.8,33573,9.72603412713903,23.3,0,28429.05,42.2,45.9,2.48,49.9,1.8,43.6,1.7227665977411,12.2,2992.09,32.6,4229.53597713571,6.172693378,0.384683672,55.28741411,6.408629442,201.4
182,87,443.1,36205,10.4329386404253,21.5,0,35815.95,36.9,39.4,2.32,49,5.1,39.8,2.61006979274201,11.2,4788.64,44.1,3905.3807671061,9.103588552,0.636350429,49.54671736,5.005740528,205.4
158,72,459.9,35400,10.1856921509795,21.9,0,35815.95,42.5,43.7,2.65,53.9,1.5,45.3,2.01490302054226,10.5,3457.44,37.7,4587.85079992739,1.729392046,0.064756971,55.07142123,5.225066196,203.7
788,232,443.4,97936,12.2627931857397,5.6,118.1072603,93564.75,38.9,39.6,2.86,66,18.8,16.4,3.57794789340665,4.2,7499.56,64,4027.80220618232,4.374899727,0.64074282,69.98906129,4.474464442,139
573,219,463.3,60955,11.7668775227572,10.1,23.27186974,58020.05,40.1,40.9,2.72,56.6,7.1,32.1,2.99071973173045,6.5,5476,51.9,3894.61188985662,6.762219772,1.636653191,58.3677686,4.280356467,179.2
248,156,394.3,42471,10.9609305641662,20.4,0,41543.55,38.9,41.3,2.68,44.5,2,36.9,2.01490302054226,4.3,3564.09,41.6,2749.74244503273,21.17758784,2.35344902,52.91270837,7.105682422,245.2
57,25,401.3,66878,9.80394342219974,10.7,0,93564.75,31.3,33.9,3.05,58.1,3.4,33.6,2.17475172148416,3.9,4006.89,48.6,4261.51867236574,1.961251863,2.289120715,62.7100073,10.78180889,182.2
474,163,499.2,42128,11.3879856304144,17.9,11.33080279,41543.55,36.4,37.5,2.77,50,4.8,31.6,2.31253542384721,9.1,2959.36,35.7,3074.79062962404,15.09550075,3.437115376,51.11663342,5.728131815,168.3
165,76,433.4,44551,10.1405340090193,17.5,0,43962.7,49,50.1,2.46,55,3.7,30.9,2.52572864430826,6.8,2948.49,28.5,3928.87164760632,1.683681871,2.136505846,55.79425738,8.072153326,194.6
33,16,289.2,58867,9.07280095795412,9.4,0,58020.05,44.1,45,2.6,62,6.6,36.5,2.8094026953625,3,5227.29,49.2,4424.43555293521,1.036564529,1.526369746,65.25373134,3.583061889,138.8
12,6,435.7,55177,7.5740450053722,11,0,58020.05,45.1,47.5,2.63,61.1,10.7,24.3,2.77881927199042,1.1,5730.49,48.3,4058.93004935435,1.18373649,4.426145136,67.92717087,2.949061662,213.4
186,81,387.6,52785,10.7879779718605,16.9,454.2169918,52796,35.5,36.6,3.04,52.1,5,36,2.23001440015921,6.5,3329.29,39,4204.44820715378,0.784272051,4.055260361,53.23829981,5.556068297,169.1
140,58,398.2,58792,10.2942788584105,11.2,0,58020.05,40.6,41.2,2.59,59.6,4.7,30.3,2.66722820658195,6.2,4529.29,45.6,3590.3299600762,8.838191511,3.454960881,58.69722776,4.630829016,160.1
26,9,334.4,36821,8.88322423027899,19.9,0,35815.95,34.9,34.6,2.92,57.9,0,32.4,1.52605630349505,4.3,2043.04,31.7,3602.46004869204,2.062868369,12.13864721,58.23578595,2.595628415,110.4
122,45,388.9,50107,9.96500589251455,13.5,0,49534,51.5,51.4,2.45,57.5,1.6,29.2,2.73436750941958,4.8,3969,32.8,4367.82304802124,1.41373341,0.543373726,56.63289918,6.419479801,140
326,140,415.6,52886,11.2963478108981,14.7,0,52796,38.7,39.2,2.94,52.8,3.3,30.4,2.484906649788,9.8,3844,41.9,3283.25556130365,7.887144565,7.5024692,55.77512375,4.583083383,181.8
27,13,458.2,36027,8.19367666595524,18.3,0,35815.95,48.5,50,2.06,56.5,0,31.7,2.97552956623647,1.4,4121.64,31,4332.83266874601,1.901874311,1.323042999,48.63609983,6.068601583,212.3
102,45,341,40680,10.4004373507665,24.9,0,41543.55,35.3,36.3,2.85,39.9,0.5,33.1,1.84054963339749,7,2714.41,35.3,3377.49892006805,8.720413975,6.797513702,47.26089934,8.618283322,151.6
1184,430,475.2,51048,12.7217096758934,14.2,8.956801347,52796,30.2,31.2,2.89,52.8,6,28.2,2.72129542785223,9.5,4928.04,30.1,2093.0042971934,21.53256799,4.427970715,52.53632424,5.835105126,177.3
6298,2451,399.2,50699,14.4561811126972,18.3,286.6547965,49534,33.1,34.5,2.9,45,7.5,25.2,2.83907846350861,7.4,3733.21,39.8,3018.39578345876,7.479148201,8.319848458,45.72944794,5.991129949,157.2
53,24,372.8,57177,9.30601412204446,12,0,58020.05,48.6,49.2,2.55,61.9,15.5,30.7,2.98061863574394,6.4,4199.04,37,4308.48074897257,0.606173645,2.471323324,60.61479347,3.865213082,154
107,55,393.2,44397,9.79205307208982,15,0,43962.7,46,46.7,2.52,57.8,4,34.7,2.4423470353692,7.9,3588.01,35,4431.98368400754,1.496856046,1.541372211,57.03671953,3.008595989,190.7
455,200,427.6,41883,11.4445288442619,20.1,0,41543.55,37.7,39.6,2.63,46.6,3.2,36,2.47653840011748,8.5,3564.09,40.3,2396.83744829609,24.27030218,2.232837744,47.41046585,7.433542774,184.8
1217,464,429.3,73788,12.755095381826,9.9,2.88756959,93564.75,35.5,35.8,2.85,54.5,8.1,25.7,2.91777073208428,5.4,4844.16,55.6,2788.63721362476,12.99718757,4.176450906,56.55408408,6.533051164,169.3
545,193,424.7,41641,12.2785653853268,26.4,51.15398745,41543.55,25.2,25.8,2.58,37.4,12,20.4,3.03495298670727,6.4,5270.76,50.7,2731.18059949885,10.75212768,6.531853014,39.40534539,4.690848607,151.8
45,19,387.7,40179,9.12096256082497,13.8,0,38888.25,42.1,42.1,2.27,45.9,16.7,21.4,3.1267605359604,4.9,4225,42.7,4343.29052504717,1.331889551,2.111532214,40.9689441,1.812688822,160.4
35,16,408,27875,8.88599431515281,32.4,0,28429.05,31.7,38.7,3.31,32.8,0,37.6,2.04122032885964,19.8,1122.25,21.6,3602.86514726166,0.083090985,11.95125329,41.77884615,6.831489915,173.3
210,97,427.7,41316,10.5426008446036,17.5,0,41543.55,41,42,2.71,52.5,7.2,37.9,2.57261223020711,4.3,3636.09,40.6,4189.62501685873,4.305764809,1.572701081,53.83226777,2.5472273,188.4
98,44,508,33134,9.5314088634456,27.4,0,28429.05,42.3,43.4,2.35,43.4,5,42.7,1.96009478404727,10.1,2872.96,34,1544.68379352041,41.94748515,1.101810117,40.16167871,7.939133311,224
583,206,490.9,51138,11.7374680371981,14.3,191.7315758,52796,34.7,36.2,2.57,49,6.9,29.4,2.77881927199042,5.7,4692.25,42.2,2607.10634087699,21.32525141,1.84193253,47.02387268,5.823193854,172.6
1401,577,492.8,39812,12.4350392101472,24.1,365.863358,38888.25,36.6,38.4,2.55,39.3,7,32.9,2.70805020110221,7,3214.89,37.4,1143.98074601603,47.93909132,0.988843614,37.397312,5.272379222,199.4
1006,396,490.4,45979,12.1999942092097,18.4,5.030484738,46611.3,36.1,37.4,2.55,47.3,6.1,35.8,2.66722820658195,8.3,3868.84,42.6,2505.28704953401,24.90262243,0.515092885,46.04447395,6.064227035,192.2
57,25,467.6,36350,9.20964012686179,23.3,0,35815.95,39.9,43.5,2.48,46.4,1,42.8,1.85629799036563,10.2,2480.04,35,3302.66148976519,17.56756757,0,46.0656592,2.079107505,200.1
39,10,509.4,59300,8.82717477136278,12.2,0,58020.05,42.6,43.8,2.57,64.9,9.7,38.5,2.4423470353692,6.3,5655.04,51.3,4465.83408339899,3.086787951,1.908738443,65.56748466,7.70252324,133.3
63,28,504.4,34116,9.22493337427908,23.3,0,28429.05,38.5,42.5,2.48,48.2,0,42.2,2.29253475714054,8.3,2550.25,33.2,2196.88461112271,32.45828047,0.087830585,50.90715048,2.469135802,224.9
102,38,473.5,35385,9.69861359127166,28.2,0,35815.95,42.2,45.8,2.51,37,0.4,40.7,2.15176220325946,13.5,2440.36,30,1081.71114864187,50.16527436,0.270448945,39.73000684,8.809020437,177.8
116,52,480.4,31835,9.91056246620809,30.9,0,28429.05,38.3,41.2,2.33,42.8,5.6,41.3,2.07944154167984,11.7,2430.49,32.8,1674.41231770535,41.22450976,0.195608587,41.18541033,2.773207991,216.1
161,64,503.8,40642,10.2055162186948,23.5,258.7609049,41543.55,39.8,40.6,2.61,46.4,6.3,41.2,2.14006616349627,9.3,3249,38,1686.06026351415,37.99740404,1.053217133,45.38266302,5.389797883,197.8
2082,759,487.1,46831,13.0097611481642,18.4,346.947866,46611.3,33.2,34.7,2.57,39,11.8,26.7,3.07269331469012,7.6,4342.81,47.8,1182.18479217263,45.53374261,0.851154737,38.79198202,4.474235159,178.8
41,20,512.7,25402,8.89658807179122,43,0,28429.05,33.3,36.8,2.26,28.1,0.7,38.5,1.88706964903238,19.2,1317.69,22.5,412.485810117148,69.71070524,0.15997867,28.8648245,4.305555556,250.7
135,48,570.8,41651,9.88817084842423,20.4,0,41543.55,41.8,43.5,2.43,42.5,2.9,43.5,2.18605127673809,6.5,3636.09,40.7,1443.36247372215,44.91060186,0.161168471,46.95113161,4.203655352,212.2
169,77,459.2,32615,10.4265282673814,24.1,0,28429.05,35.8,37.5,2.65,43.7,2.3,34.6,2.23001440015921,10.4,2401,30.9,2343.72993110804,27.86069652,1.652452026,45.14806759,8.601712189,211.4
124,37,479.6,32318,9.92378025580389,29,0,28429.05,37.9,40.6,2.54,42.8,3.8,40.3,1.85629799036563,11.5,2152.96,27.7,2193.29646838137,32.72019465,0,42.81697684,5.698070375,140.5
111,49,482.7,40668,10.0142683518795,22.8,0,41543.55,37.6,39,2.63,46.2,2.6,42.3,1.79175946922805,9.2,3192.25,37.5,3199.05979859181,14.39048386,1.565155174,50.20147284,3.728510828,222.7
394,155,515.4,45226,11.2132112962946,19.4,0,46611.3,35.8,37.1,0.0277,46,3.3,42.1,2.19722457733622,10.6,3364,38.6,1938.9058237988,31.42633017,0.742513998,46.37692162,6.645642202,205.9
211,80,586.2,47377,10.407137492553,19.9,0,46611.3,38.4,40.1,2.61,39.7,4.7,38.3,2.18605127673809,7.9,3943.84,42.1,1226.34218775286,48.14770231,0.294923109,41.8193191,4.869631902,225.1
105,47,518.6,37130,9.67142938383234,24.6,0,35815.95,39.6,42.2,2.49,46.1,3.6,41.9,2.12823170584927,6.9,3091.36,33.6,2308.26679249828,30.16947048,1.098764666,46.82013912,4.002444241,217.7
2350,941,473.9,47024,12.9860280574471,15.8,430.9208641,46611.3,38.7,40.2,2.57,43.1,8.7,31.1,2.80336038090653,6.7,3433.96,40.8,2037.75393481095,26.48635231,3.043494249,41.56296102,5.165714506,188.6
179,78,499.6,37968,10.3558044394215,21.7,0,38888.25,38.4,40,2.65,46.6,4,41.1,2.27212588550934,9.2,3306.25,36,3178.44099510475,17.14703824,0.34039575,45.89769997,7.155147691,208
1015,377,487.3,51340,12.3888024523121,15.1,79.13435347,52796,34,35,2.55,44.6,8.5,28.7,3.03495298670727,6.3,4596.84,47.9,2438.68099697866,25.68428591,0.634568679,43.47659981,5.986172971,182.9
478,203,467.5,47382,11.4960335973,17.6,20.34070684,46611.3,36.6,37.6,2.68,49.4,6,39.1,2.32238772029023,7,4019.56,44.6,3162.05493267905,13.35227856,1.597349037,51.08732299,4.817078346,198.7
81,37,464.8,44139,9.61407064279063,18,0,43962.7,38.6,42.1,2.46,52.3,1.5,43.6,2.15176220325946,6.3,3757.69,42.4,3771.70459921535,11.21551782,0.154372777,53.6840209,5.144490314,209.6
188,90,436.3,32889,10.7742368374399,29.7,0,28429.05,27.4,28.6,2.56,35,15.1,27.7,3.03495298670727,11.9,4019.56,45.7,1476.73796022499,40.89843503,1.055988511,37.25318889,4.279213153,205.7
594,215,494.6,58818,11.8334715510412,12.3,0,58020.05,35.3,36.2,2.79,52.2,6.4,40.2,2.66025953726586,7,4134.49,49.1,4138.09090627157,6.147115693,0.913034065,54.24088389,5.711293942,186.5
47,22,379,26732,9.35131896523576,41.4,0,28429.05,34.6,36.5,2.55,34.6,0.4,39.6,2.05412373369555,16.9,1354.24,23.5,653.949275934101,61.97254274,0.699065106,34.2364532,4.463336876,181.9
155,63,457.3,30636,10.1809298772577,29.4,37.88596325,28429.05,39.3,41.1,2.5,42.9,1.8,43.5,2.23001440015921,8,2199.61,30.4,1269.61511371873,47.29009329,0.636754035,42.03120513,4.979184013,186.4
189,78,447.2,34522,10.5758961679467,31.1,0,35815.95,33.8,34.7,2.66,40.6,6.4,33.7,2.4423470353692,12.2,2819.61,33.5,1497.72008178319,40.4805492,0.940757691,40.46070836,3.688606085,181.5
1619,680,466,35468,12.8729194842955,27.9,523.5911164,35815.95,35.4,36.1,2.38,30,12.6,23.2,2.99573227355399,10.3,2905.21,35.7,587.371900417885,59.53898996,1.382923942,26.74611467,5.131693567,193.6
760,318,480.9,40877,11.9624776314716,23.6,140.3410287,41543.55,34.7,35.9,2.55,41.9,5.4,32.9,2.76631910922619,8,3036.01,38.7,1805.39229529814,37.27314164,0.479556266,41.69526781,6.070254725,199.7
106,41,458.7,51304,10.0645429115369,16,0,52796,36.5,36.4,2.7,52.2,3.1,39.3,2.32238772029023,4.7,4542.76,39.7,2396.51221822838,20.93309039,2.18229586,51.06802879,6.549831829,180.7
146,54,507.4,44469,10.0101422304047,18.3,44.94180037,43962.7,42.6,43.4,0.0256,45.3,1.9,41.7,2.27212588550934,8.3,3504.64,40.1,1924.34548729462,35.90096898,0.68006045,45.65665826,4.275724276,188.2
707,279,484.9,40406,11.7916248132864,19.8,75.67673924,41543.55,37.4,39.1,2.68,44.2,4.6,37,2.45100509811232,8.6,3260.41,36.4,2049.78825676151,32.02041974,0.22234827,44.89449176,4.202589635,189
46,18,431.7,33322,9.05870319731322,25.3,0,28429.05,39.8,41.6,2.54,44.2,3.1,44.3,2.16332302566054,9.2,2641.96,35.2,1721.2773042833,38.99072188,0.418646753,41.70064065,10.40892193,172.2
110,46,456.4,36666,9.92930148742911,24.9,0,35815.95,38,40.4,2.59,49.5,4.8,41,2.24070968927596,9.6,2162.25,30.5,1949.79491307326,36.12648602,0.47167541,49.86218664,3.43803056,191.3
157,64,500.4,39561,10.0935292323452,21.2,82.69246672,38888.25,41.5,42,2.6,51.8,3.8,42,2.21920348405499,10.6,3271.84,34.2,2481.63989057178,16.74777301,0.453645661,50.00545197,6.366608963,202.5
168,75,516.9,45615,10.7234435799598,17.9,0,46611.3,33,33.3,2.92,43,7.1,40.9,2.29253475714054,12.2,3794.56,43.3,2606.10424591024,21.55256895,1.094311447,44.73014782,5.677721702,233.1
238,92,470.8,60751,10.8744937165991,12.1,37.87018102,58020.05,37.2,37.9,2.83,48.7,6.1,36.7,2.70136121295141,7.7,4422.25,50.7,2489.47820523351,26.34358555,0.678204373,50.8948485,6.11124004,190.3
61,28,461.5,35004,9.26549121644103,24,0,35815.95,39.2,41.2,2.59,42.3,5,45.7,1.7227665977411,14.4,1989.16,28.5,992.254445207926,52.68071732,0.009243853,42.29000242,3.087986464,212.5
120,48,497.4,47477,9.97891964765198,16.1,0,46611.3,38.8,40.2,2.69,46.7,4.3,44.8,2.30258509299405,11,4186.09,47.8,1183.56840493014,50.31408776,0.23556582,47.51381215,4.363776791,201.2
209,87,460.8,47225,10.6834085818781,20.8,0,46611.3,36,36.8,2.83,44.7,5.6,37.5,2.4423470353692,9.2,3481,44.4,883.698460807935,54.34433097,0.985032042,47.21497522,4.727439304,200.6
497,202,530.4,32683,11.33676091485,30.1,0,28429.05,36.6,37.8,2.68,43.1,2.4,44.5,2.19722457733622,6.1,3169.69,41.4,1587.48276448275,40.86924282,0.480786481,42.65554216,6.971510409,217.8
272,106,499.7,46713,10.8936790922498,18,0,46611.3,36.7,37.7,2.77,49.5,0.6,42.1,2.24070968927596,7.2,3708.81,40.7,2166.20395178189,29.74249896,0.739750781,50.31750197,6.463878327,198.1
282,118,474,42075,10.874455845701,21.8,0,41543.55,37.7,38.2,2.58,43,2.9,43.4,2.06686275947298,12.2,2631.69,33.5,1793.33515921113,31.129657,2.019049045,41.74704724,6.284065406,200.6
1273,458,494.5,63441,12.4295681349069,11.2,115.9591824,93564.75,39.8,41,2.7,54.3,7.3,27,3.01062088604774,7.6,4596.84,45.6,3504.1441268473,11.74761278,0.73674679,55.78754661,5.430602081,177.7
599,250,489.9,39927,11.7656666527234,22.5,62.13350938,38888.25,412.8,35.6,2.68,44.4,5.3,35.6,2.59525470695687,10.7,3069.16,36.4,2249.4794121921,29.71566549,0.362590249,45.4565442,3.432793045,207.1
27,10,389,27522,8.46379241468912,32,0,28429.05,43,47.3,0.0248,33.8,0,45.6,1.96009478404727,15.6,1497.69,22.2,913.267744440586,56.46842428,0.572246066,31.95822454,2.925809822,142.5
549,234,493.1,49044,11.6437080831735,20.9,96.51493349,49534,35.2,36,2.78,47.7,4.5,40,2.28238238567653,5.5,3576.04,42.6,2535.68799824313,18.53435277,0.777882244,47.74235394,5.230870955,213.2
134,65,463.9,38998,10.0202478431448,22,0,38888.25,41.7,43.4,2.6,50.1,4,44.9,2.10413415427021,7.7,3147.21,36.4,2540.29428684076,25.89535348,1.189366707,50.46377833,4.316239316,220.2
328,113,529.1,45331,11.0000143347132,18.3,0,46611.3,36.7,37.7,2.69,48.5,5.6,41,2.26176309847379,8.5,3612.01,40.6,3287.10583961987,14.13973947,0.306208763,48.38043678,5.605176173,180.3
207,85,478.1,46682,10.835710686941,13.9,0,46611.3,30,31.4,2.82,55,5.7,35.8,2.61006979274201,7.5,4802.49,24.8,2961.44734406777,14.26747466,1.301547374,55.90180473,7.229203118,204.5
